"","msoa11nm","msoa11cd","dose","ex_deaths","unvax","pop","ex_deathrate"
"5462","Speke West & Airport","E02001404","1st",7.35911156787684,2895,6682,110.133366774571
"5463","Spencers Wood & Swallowfield","E02003455","1st",6.82104911956328,2452,8224,82.9407723682306
"5464","Spennells & Hoobrook","E02006776","1st",4.34777524715494,1170,5441,79.9076501958268
"5465","Spennymoor East & Ferryhill West","E02004335","1st",4.7930269889396,1930,6313,75.9231267058387
"5466","Spennymoor West","E02004337","1st",5.54901869827631,2265,8772,63.2583070938932
"5467","Spilsby & Burgh le Marsh","E02005436","1st",6.60896849943324,1304,7146,92.4848656511788
"5468","Spinney Hill Road","E02002843","1st",22.7040592197871,6217,13594,167.015295128638
"5469","Spital & Cranbourne Park","E02003435","1st",8.91701416187406,2046,6617,134.759168231435
"5470","Spital & Hasland","E02004066","1st",7.19350052890824,1862,9907,72.610280901466
"5471","Spitalfields","E02000878","1st",11.2635065587444,10775,15181,74.1947602842003
"5472","Spixworth & St Faiths","E02005524","1st",1.93466936923196,999,4687,41.2773494608911
"5473","Spofforth, Burn Bridge & Huby","E02005781","1st",3.14808447322829,1019,5202,60.5168103273413
"5474","Spondon North","E02002805","1st",3.8780720436609,784,4979,77.8885728793111
"5475","Spondon South","E02002809","1st",4.10267779232286,1406,6105,67.2019294401778
"5476","Spotland Bridge","E02001140","1st",8.11707296151828,2516,6615,122.707074248198
"5477","Spring Grove","E02000540","1st",16.7555126119937,6015,12255,136.723889122756
"5478","Springbank","E02004602","1st",3.83143558941893,2049,5773,66.368189666013
"5479","Springbourne & Queen's Park","E02003186","1st",10.4170113342497,4362,8756,118.969978691751
"5480","Springfield","E02000949","1st",12.494735581681,4711,10282,121.520478327961
"5481","Springfield & Hall Green West","E02001923","1st",16.4236525664668,4985,9917,165.61109777621
"5482","Springfield North","E02004488","1st",4.89012402679374,2202,8106,60.3272147396217
"5483","Springfield Park","E02001142","1st",5.96573606007208,1151,5275,113.094522465821
"5484","Springfield South & Coronation Park","E02004491","1st",4.46989591489827,1692,6419,69.6353935955486
"5485","Springhead & Grasscroft","E02001118","1st",4.35626029193248,1247,5407,80.5670481215549
"5486","Springvale & Itchen Abbas","E02004830","1st",4.11353486112134,2832,7909,52.0108087131286
"5487","Springvale & Steel Bank","E02001638","1st",2.34484755370324,2633,5375,43.6250707665719
"5488","Springwell & Usworth","E02001797","1st",2.21512310955981,1230,5183,42.7382425151421
"5489","Sprotbrough","E02001559","1st",4.1697532523826,1277,6635,62.8448116410338
"5490","Sproughton, Washbrook & Hintlesham","E02006231","1st",4.83538190753406,1635,7245,66.74095110468
"5491","Sprowston Central","E02005531","1st",2.91116268588464,1124,4702,61.9132855356156
"5492","Sprowston East","E02005532","1st",4.96738006754662,1793,7790,63.7661112650401
"5493","Squires Gate","E02002651","1st",7.5388569985488,1704,7036,107.14691584066
"5494","St Agnes & Mount Hawke","E02003907","1st",7.63199554344384,1809,7567,100.85893410128
"5495","St Albans Central","E02004935","1st",8.34675519969744,3687,8512,98.0586842069718
"5496","St Ann's East","E02002888","1st",10.1526220635438,3408,6835,148.538728069405
"5497","St Ann's West","E02002890","1st",9.89273533250598,8213,11505,85.9864001087004
"5498","St Annes","E02003046","1st",6.07243872033712,3935,8996,67.5015420224224
"5499","St Annes North & Airport","E02005206","1st",6.19234435232222,1350,6247,99.1250896802021
"5500","St Annes Town","E02005208","1st",14.6051720183171,2411,9527,153.302949704178
"5501","St Anns Hill","E02003273","1st",13.6559818227946,4547,9970,136.970730419204
"5502","St Anthony's Hill","E02006857","1st",9.26639216459814,2004,7801,118.784670742189
"5503","St Austell Central","E02003963","1st",8.42598360504977,2337,8398,100.333217492853
"5504","St Austell East & Carlyon Bay","E02003961","1st",5.24654772987186,1838,8154,64.3432392674989
"5505","St Austell North & Carclaze","E02003962","1st",5.41557165284418,1688,6184,87.5739271158502
"5506","St Breward, Tredethy & Lanivet","E02003940","1st",6.88537453748692,1202,5618,122.559176530561
"5507","St Budeaux","E02003130","1st",6.35246399137196,2537,8577,74.0639383394189
"5508","St Columb Major & St Mawgan","E02003953","1st",9.03399207384071,2548,9074,99.5590927247158
"5509","St Columb Minor & Porth","E02003952","1st",6.57740677446654,2559,8464,77.7103824960602
"5510","St David's","E02005658","1st",8.05638136437479,3133,6079,132.528069820279
"5511","St Day & Lanner","E02003921","1st",4.28202623411338,1269,5382,79.561988742352
"5512","St Denys","E02003561","1st",7.2344398890854,4346,7797,92.7849158533462
"5513","St George","E02003039","1st",7.84557593241439,3510,7896,99.3613973203443
"5514","St George's","E02002940","1st",4.42439542262583,1483,5008,88.3465539661708
"5515","St George's","E02005267","1st",5.16278017695965,4213,7132,72.3889536870394
"5516","St George in the East & Wapping North","E02000889","1st",7.5322367558597,5332,8929,84.3570025295072
"5517","St Germans & St Mellion","E02003898","1st",6.31027099810431,1248,6010,104.996189652318
"5518","St Helier North","E02000712","1st",12.2399298488338,3505,8544,143.257605908635
"5519","St Helier South","E02000841","1st",10.0779231678139,3294,7813,128.989161241698
"5520","St Ives & Halsetown","E02003943","1st",7.73062603177559,1929,6397,120.84767909607
"5521","St Ives North","E02003763","1st",5.21585823265524,2407,8579,60.7979745034997
"5522","St Ives South","E02003765","1st",5.65181718684136,1880,6595,85.6985168588531
"5523","St James's Park & Hoopern","E02004152","1st",5.86959605124351,5732,8570,68.4900356037749
"5524","St James's Street & Queen's Park","E02003520","1st",15.2894475074129,5705,10543,145.019894787185
"5525","St John's","E02006464","1st",6.23908941657044,1681,5884,106.034830329205
"5526","St John's Wood North","E02000960","1st",21.7011289938423,4360,7998,271.331945409381
"5527","St John's Wood South","E02000962","1st",30.1753464063307,5814,10243,294.59481017603
"5528","St Just & Land's End","E02003950","1st",7.17363537922939,1220,4728,151.726636616527
"5529","St Leonard's","E02004157","1st",5.82825330303179,2030,6326,92.1317309995541
"5530","St Leonards","E02004246","1st",8.57460942041638,1226,7203,119.042196590537
"5531","St Lukes","E02003284","1st",10.3719549647009,3138,9439,109.884044546042
"5532","St Margarets","E02000790","1st",5.64357652210645,2182,6210,90.8788489872215
"5533","St Mary's","E02000268","1st",14.0494385764254,4386,9467,148.404336922208
"5534","St Mary's & Cotton Row","E02000926","1st",16.1322830251183,7096,12531,128.738991502021
"5535","St Mary Cray East","E02000145","1st",8.50981484169852,3027,7179,118.537607489881
"5536","St Mary Cray North","E02000140","1st",7.36030323950938,2935,6996,105.207307597332
"5537","St Mary Cray South","E02000149","1st",6.54290996342391,2533,6816,95.9933973507028
"5538","St Marychurch & Maidencombe","E02003155","1st",6.57490320012876,1317,5292,124.242312927603
"5539","St Matthew's","E02005266","1st",7.23651581628409,4245,8108,89.2515517548605
"5540","St Matthews & Highfields North","E02002844","1st",19.4606152167602,4665,10374,187.590275850783
"5541","St Michael's","E02000077","1st",6.07636076484893,2346,6957,87.3416812541171
"5542","St Michael's & Otterspool","E02001398","1st",9.12025341566066,2815,7310,124.764068613689
"5543","St Michael's Road","E02005672","1st",13.435472017974,5821,8693,154.555067502289
"5544","St Neot & St Cleer","E02003893","1st",4.49236026884201,1237,5891,76.2580252731627
"5545","St Neots Eaton Ford","E02003772","1st",4.75075722313589,1417,5984,79.3909963759341
"5546","St Neots Eaton Socon","E02003774","1st",5.41741496856006,1353,5053,107.211853721751
"5547","St Neots Eynesbury","E02003773","1st",7.29531359672384,2732,9191,79.3745359234452
"5548","St Neots Priory Park","E02003771","1st",6.79166982969444,1684,5822,116.65527017682
"5549","St Nicholas","E02004944","1st",5.44178347044099,2597,6726,80.9066825816383
"5550","St Paul's","E02003034","1st",21.1476175122644,9013,14169,149.252717286078
"5551","St Paul's","E02004603","1st",8.19091966412221,3956,7619,107.506492507182
"5552","St Peters","E02006747","1st",1.33766952005624,1170,4885,27.383204095317
"5553","St Raphaels","E02000113","1st",23.1525179866161,5229,9213,251.302702557431
"5554","St Thomas East","E02004158","1st",3.82810928609561,2636,7194,53.2125283026913
"5555","St Thomas West","E02004160","1st",3.6903260389158,1534,6288,58.6883912041317
"5556","Stacey Bushes & Fullers Slade","E02003470","1st",5.24970568292488,2530,5123,102.47327118729
"5557","Stafford Common & Great Bridgeford","E02006193","1st",4.52540952568902,1395,6399,70.7205739285672
"5558","Stafford North East","E02006196","1st",7.76653644991906,2510,6467,120.094888664281
"5559","Staincliffe & Healey","E02002282","1st",6.04259128580607,2642,5977,101.097394776745
"5560","Staines South East","E02006409","1st",6.7318431556044,1860,5958,112.988304055126
"5561","Staines South West","E02006411","1st",6.49463084048171,1755,6525,99.5345722679189
"5562","Staines Town","E02006406","1st",8.57838015948126,3414,8415,101.941534872029
"5563","Stainforth","E02001542","1st",6.07765446366045,1859,6464,94.0231197967273
"5564","Stainton & Hemlington","E02002513","1st",4.98450599808111,2324,8406,59.2970021185001
"5565","Stalham & Sea Palling","E02005582","1st",5.40065056978252,1144,5971,90.4480082026883
"5566","Stalybridge East & Swineshaw","E02001237","1st",5.22128755294718,1926,6037,86.488115834805
"5567","Stalybridge North","E02001236","1st",4.74848503292186,1889,5155,92.1141616473687
"5568","Stalybridge South","E02001243","1st",6.04058559716142,1896,7245,83.3759226661342
"5569","Stamford Bridge & Sutton Upon Derwent","E02002692","1st",5.18485982649143,1845,8204,63.1991690211047
"5570","Stamford Central, West and South","E02005491","1st",8.65141392044079,2855,9966,86.8092907931044
"5571","Stamford Hill North","E02000345","1st",14.7275821567838,5090,7548,195.119000487331
"5572","Stamford Hill South","E02000348","1st",13.9920227998329,5065,7579,184.615685444424
"5573","Stamford Hill West","E02000347","1st",12.5531893915739,4542,7058,177.857599767269
"5574","Stamford North","E02005490","1st",8.34062390261393,2463,8148,102.364063605964
"5575","Stanborough","E02004969","1st",7.70087493701644,2274,6433,119.708921763041
"5576","Standish North","E02001287","1st",3.46893738379483,1262,5409,64.1326933591206
